"date","pcs"
2013-04-19,128.53360676409
2013-04-26,219.581552593205
2013-05-03,234.852852571899
2013-05-10,154.289937994391
2013-05-17,363.200882774314
2013-05-24,348.393841647347
2013-05-31,267.176565179402
2013-06-07,375.888995591963
2013-06-14,307.267556004585
2013-06-21,355.672584985689
2013-06-28,223.504245517879
2013-07-05,267.626456061714
2013-07-12,237.139285444966
2013-07-19,307.946229902432
2013-07-26,268.772516656568
2013-08-02,236.576466219291
2013-08-09,270.075620941006
2013-08-16,367.572125162885
2013-08-23,251.532315285072
2013-08-30,267.343198341327
2013-09-06,315.825588984561
2013-09-13,394.103996615833
2013-09-20,287.833855389927
2013-09-27,308.531932857283
2013-10-04,315.65492952587
2013-10-11,427.125138506197
2013-10-18,250.669830785103
2013-10-25,244.269633736051
2013-11-01,191.884885020325
2013-11-08,170.516350766597
2013-11-15,0
2013-11-22,273.4132324595
2013-11-29,228.407731377034
2013-12-06,276.901619229494
2013-12-13,301.443724618721
2013-12-20,258.728021369983
2013-12-27,305.857471132033
2014-01-03,385.201986110813
2014-01-10,237.289997225983
2014-01-17,316.069743684382
2014-01-24,236.724566987252
2014-01-31,376.949625442303
2014-02-07,181.460436591444
2014-02-14,246.787123596619
2014-02-21,288.9046725789
2014-02-28,136.695497065834
2014-03-07,334.72222085836
2014-03-14,164.982903233591
2014-03-21,143.285854455871
2014-03-28,262.458393197753
2014-04-04,213.770030727296
2014-04-11,193.94174923778
2014-04-18,275.614909946471
2014-04-25,113.238467453734
2014-05-02,232.556794951012
2014-05-09,226.999740516875
2014-05-16,196.631305368912
2014-05-23,279.882573813554
2014-05-30,122.364871337616
2014-06-06,340.031005102728
2014-06-13,420.9189550072
2014-06-20,268.037791959117
2014-06-27,360.229914536852
2014-07-04,211.832152752788
2014-07-11,404.931907279553
2014-07-18,134.302475490637
2014-07-25,258.294932106091
2014-08-01,102.39266619401
2014-08-08,241.953425908904
2014-08-15,328.916000613001
2014-08-22,268.257412152671
2014-08-29,194.802271474827
2014-09-05,162.559861480469
2014-09-12,337.041229782932
2014-09-19,389.669795194752
2014-09-26,292.84544813041
2014-10-03,280.623413609689
2014-10-10,171.526365643194
2014-10-17,309.012827420154
2014-10-24,257.639006954882
2014-10-31,256.344924266152
2014-11-07,229.101861028047
2014-11-14,134.676030053343
2014-11-21,300.269850357508
2014-11-28,238.539432665814
2014-12-05,267.667853305806
2014-12-12,303.880097294467
2014-12-19,235.730037067539
2014-12-26,329.564740835813
2015-01-02,268.502456781105
2015-01-09,183.98669880398
2015-01-16,406.067635285046
2015-01-23,206.558724764362
2015-01-30,229.083047274685
2015-02-06,248.197824886558
2015-02-13,195.397217102585
2015-02-20,253.363207991394
2015-02-27,110.487946792364
2015-03-06,196.828249948069
2015-03-13,169.764784204987
2015-03-20,241.635165427735
2015-03-27,248.053944310334
2015-04-03,250.93891495505
2015-04-10,393.134788093271
2015-04-17,254.364102676428
2015-04-24,351.391572524681
2015-05-01,163.309324961421
2015-05-08,294.901269028718
2015-05-15,351.260664707609
2015-05-22,279.800101009057
2015-05-29,397.963298644166
2015-06-05,263.860315694938
2015-06-12,322.504682919925
2015-06-19,171.219338193201
2015-06-26,394.699716955523
2015-07-03,329.580150675218
2015-07-10,186.882537620744
2015-07-17,165.098542236503
2015-07-24,252.565532217353
2015-07-31,126.448122514712
2015-08-07,170.695307598706
2015-08-14,276.112844140766
2015-08-21,188.681941052887
2015-08-28,120.348115846641
2015-09-04,252.520801150728
2015-09-11,283.633958033415
2015-09-18,248.868019313736
2015-09-25,300.291376149681
2015-10-02,323.443342083299
2015-10-09,229.275255057499
2015-10-16,315.018494280049
2015-10-23,211.768844935648
2015-10-30,225.63545614245
2015-11-06,282.179564040619
2015-11-13,198.187442710871
2015-11-20,268.221111423449
2015-11-27,109.232484750999
2015-12-04,289.83251765177
2015-12-11,165.13152208235
2015-12-18,290.887571831842
2015-12-25,214.174939770563
2016-01-01,429.263974771649
2016-01-08,195.840316890462
2016-01-15,224.727516641924
2016-01-22,309.549445428709
2016-01-29,261.988209733806
2016-02-05,296.807490800562
2016-02-12,164.391304576733
2016-02-19,179.094447637451
2016-02-26,247.623574137918
2016-03-04,219.464502902487
2016-03-11,279.473592975229
2016-03-18,284.614161611144
2016-03-25,117.478529983255
2016-04-01,197.64114955977
2016-04-08,253.138934210638
2016-04-15,150.39104157929
2016-04-22,325.072571552192
2016-04-29,255.740926755745
2016-05-06,272.00266146016
2016-05-13,213.716091059681
2016-05-20,259.635496696483
2016-05-27,232.905831030019
2016-06-03,167.266335499883
2016-06-10,243.296048854957
2016-06-17,170.797799061319
2016-06-24,361.168078282183
2016-07-01,156.881794913552
2016-07-08,193.539604648057
2016-07-15,462.624404593352
2016-07-22,290.448197679339
2016-07-29,224.65304856529
2016-08-05,193.62373961102
2016-08-12,288.603068742876
2016-08-19,191.690875428226
2016-08-26,291.996951127242
2016-09-02,204.166211919417
2016-09-09,336.249175255904
2016-09-16,124.363714542392
2016-09-23,176.023671044802
2016-09-30,225.277797459201
2016-10-07,288.086172724809
2016-10-14,274.928780891341
2016-10-21,337.623445111093
2016-10-28,272.130912496633
2016-11-04,251.720196446247
2016-11-11,198.70845042683
2016-11-18,300.257135297617
2016-11-25,106.875125163098
2016-12-02,185.075794055205
2016-12-09,252.276392205087
2016-12-16,222.278757942933
2016-12-23,287.205897098621
2016-12-30,297.635057216251
2017-01-06,217.820472467562
2017-01-13,342.09040581088
2017-01-20,372.803773569911
2017-01-27,292.402921105101
2017-02-03,248.814745509099
2017-02-10,358.721471731531
2017-02-17,264.924343159551
2017-02-24,287.904052270869
2017-03-03,220.840556322335
2017-03-10,318.709653355091
2017-03-17,195.871216802951
2017-03-24,192.697753910442
2017-03-31,269.934786626077
2017-04-07,240.862305356622
2017-04-14,253.519867909057
2017-04-21,99.4430026834384
2017-04-28,400.150780020843
2017-05-05,234.806488446872
2017-05-12,306.556227070154
2017-05-19,179.137818055853
2017-05-26,197.961583023682
2017-06-02,170.420695405297
2017-06-09,226.896296611496
2017-06-16,436.064898765508
2017-06-23,491.82246004461
2017-06-30,321.176230659178
2017-07-07,270.822853461315
2017-07-14,151.859677583739
2017-07-21,326.296672029639
2017-07-28,352.017178848992
2017-08-04,161.022205763989
2017-08-11,346.05202163156
2017-08-18,276.983467488573
2017-08-25,161.386456259012
2017-09-01,327.229999911043
2017-09-08,245.615254786426
2017-09-15,391.455308478252
2017-09-22,246.866836123743
2017-09-29,289.518672637605
2017-10-06,256.141920927385
2017-10-13,190.722675024978
2017-10-20,122.510038163138
2017-10-27,278.426574276833
2017-11-03,440.179199417411
2017-11-10,251.922477883613
2017-11-17,304.13258949236
2017-11-24,348.95461560708
2017-12-01,332.827539153548
2017-12-08,291.542132868968
2017-12-15,370.676689161661
2017-12-22,205.033131863593
2017-12-29,295.935629143553
2018-01-05,326.249903425847
2018-01-12,254.100580871837
2018-01-19,175.284368978575
2018-01-26,348.701763378066
2018-02-02,185.324532818025
2018-02-09,163.999914156975
2018-02-16,360.607546227927
2018-02-23,256.754203329006
2018-03-02,125.548019083252
2018-03-09,232.495215371832
2018-03-16,298.062661204342
2018-03-23,157.289967909117
2018-03-30,162.935397705754
2018-04-06,196.939482410318
2018-04-13,221.89731387413
2018-04-20,245.324889438947
2018-04-27,287.034957248209
2018-05-04,303.370239725791
2018-05-11,154.554817607788
2018-05-18,142.212471306984
2018-05-25,207.058813958283
2018-06-01,339.900336155894
2018-06-08,170.094475219108
2018-06-15,295.617785508114
2018-06-22,303.949567457101
2018-06-29,223.906744757023
2018-07-06,314.554546823333
2018-07-13,203.574672321312
2018-07-20,156.51479216038
2018-07-27,301.803257089966
2018-08-03,258.266222445115
2018-08-10,266.577025787631
2018-08-17,201.759702467381
2018-08-24,22.4056620844996
2018-08-31,228.606394752896
2018-09-07,249.686426850466
2018-09-14,159.932123231375
2018-09-21,204.687917356142
2018-09-28,307.132157159376
2018-10-05,432.338673332284
2018-10-12,233.193103878051
2018-10-19,309.382625810331
2018-10-26,368.966746003903
2018-11-02,192.786435191233
2018-11-09,328.5999084078
2018-11-16,247.924395618827
2018-11-23,146.886166385582
2018-11-30,266.0646080055
2018-12-07,270.081377125939
2018-12-14,383.45088830656
2018-12-21,181.422361619713
2018-12-28,207.214628047066
2019-01-04,246.637285722609
2019-01-11,279.66152037844
2019-01-18,186.14617160684
2019-01-25,320.966168783195
2019-02-01,203.476501278897
2019-02-08,203.200380792279
2019-02-15,277.775512447253
2019-02-22,249.666166018902
2019-03-01,330.542491188094
2019-03-08,242.462350950921
2019-03-15,130.335172894767
2019-03-22,265.18158462111
2019-03-29,182.533866969041
2019-04-05,312.004955784963
2019-04-12,306.262407207188
2019-04-19,334.44324168026
2019-04-26,182.129404649492
2019-05-03,305.880955953295
2019-05-10,181.525315391518
2019-05-17,300.803913818779
2019-05-24,278.403317771533
2019-05-31,245.684311800209
2019-06-07,387.504977901284
2019-06-14,333.433332964821
2019-06-21,287.674097682889
2019-06-28,221.856216725175
2019-07-05,320.565010032637
2019-07-12,203.356855889765
2019-07-19,181.466616641191
2019-07-26,425.142896361541
2019-08-02,264.575794571638
2019-08-09,150.329263397541
2019-08-16,237.021414950582
2019-08-23,290.436805134342
2019-08-30,240.834398677319
2019-09-06,245.202565447647
2019-09-13,233.838577986784
2019-09-20,250.482869250249
2019-09-27,182.660714067047
2019-10-04,244.626098334984
2019-10-11,185.023263660131
2019-10-18,239.327773528039
2019-10-25,134.599638264837
2019-11-01,227.035134387019
2019-11-08,309.290632689641
2019-11-15,197.705324182791
2019-11-22,78.1900117417021
2019-11-29,321.077588272807
2019-12-06,284.366718666965
2019-12-13,179.148203995185
2019-12-20,254.285843434447
2019-12-27,359.405988820194
2020-01-03,263.284493675076
2020-01-10,213.310866420084
2020-01-17,277.210540924665
2020-01-24,238.44892765218
2020-01-31,362.131227029474
2020-02-07,259.281718538746
2020-02-14,214.473188970168
2020-02-21,246.305017096281
