"date","snaive","ma5","ma7","ma9","ma12","ets","stl","tbats","nn","arimax","dynreg","stlf","avg"
2012-06-15,295.258109323598,275.608720547822,285.759901905937,272.459254964195,276.086729996033,249.723675352623,290.102709442136,262.285414959371,267.283936481272,325.953752116253,270.745131176238,286.228997827943,279.791361174452
2012-06-22,179.106005622201,265.99380038691,277.920283129593,284.544789381062,268.581409083358,249.604374636711,225.255742089438,309.566228751967,195.843955997886,309.566106740722,242.854326892662,229.694246651237,253.210939113646
2012-06-29,250.516131887302,274.919494589291,271.595862018174,287.14541078616,266.169390728847,250.183402900268,277.054586453632,377.362174296892,256.418556545974,315.583595448884,271.599055899593,269.262620895896,280.650856870909
2012-07-06,361.579064590569,266.39101741943,258.213308934497,278.803741944797,267.565030203559,249.897285466564,322.509935072739,315.928871354969,199.462693831232,288.592640559673,283.202854378623,319.000798420423,284.262270181423
2012-07-13,308.123544781921,245.768913504532,264.298669437292,260.798248186403,271.220382579819,249.775046729826,298.455496810097,274.175953700457,344.753106967167,265.249718254869,271.997548378738,296.281373826536,279.241500263138
2012-07-20,251.761526581736,267.323814087607,253.148888298654,248.584434950334,272.17308936879,250.008039594076,235.098359931528,276.703569755035,245.490915179345,263.374755121765,232.981068193355,235.328253991286,252.664726254459
2012-07-27,194.579628952421,250.361460373149,245.364271090556,259.274182389488,258.103884600813,248.325875055988,231.654217165514,231.719976854906,213.972120353833,267.025632453798,242.57733027911,237.887841136552,240.070535058844
2012-08-03,299.949110628796,226.459647254581,256.92903035234,248.558662050568,245.020982440041,247.424075870462,214.540999608672,254.676431382227,175.082167004001,366.414275704333,239.042244716384,221.540582457652,249.636517455838
2012-08-10,172.011358674493,220.833537624663,239.21912570599,216.742933693451,238.311570295679,245.484449554353,265.816773949666,291.977885524526,307.950559953195,264.396161536631,277.185933809282,270.109568191988,250.83665487616
2012-08-17,229.739085502556,261.888445026285,222.298175193848,233.216125853113,230.381839737342,246.908031254668,273.024708261548,322.211858904757,257.297939375453,281.321517743433,300.392299207549,277.832122923312,261.376012415322
2012-08-24,450.831251667215,230.113491413276,219.57364709097,232.605383347932,223.989071382878,246.067661250083,359.176068475708,314.917556972916,181.178510295373,271.191871123214,331.026298902312,353.51854604831,284.515779830849
2012-08-31,324.696372156357,194.615533359709,197.325715208696,198.588594074301,214.755166626307,244.294923174907,320.617641639008,125.945484162386,241.982533227951,257.598500713556,288.691355582193,325.28669318253,244.533209425658
2012-09-07,67.780524534094,202.008880528566,191.022999282821,200.215672864533,210.166408078743,244.827419850132,141.359092715396,209.837312265986,187.848844621983,237.072797881186,174.287012106095,144.317519265095,184.228706999552
2012-09-14,199.93707661601,201.139037259735,208.946535290917,210.779813424745,219.437164871167,243.649261482764,192.547963603596,172.65654983907,244.145722918579,186.645416018628,179.656360628664,186.206419952934,203.812276825567
2012-09-21,231.452233973055,181.293964582379,209.571619706613,215.550286063249,225.411622925271,243.460170531799,192.455044832846,130.357521349658,225.363484936388,198.623452541529,127.902566551903,178.607872210495,196.670820017099
2012-09-28,82.0495797242683,206.062408376583,217.553545563637,213.55497124687,230.010890961982,243.733786175312,187.567056574492,198.717302497616,200.479898193646,184.499409856332,144.272408404905,175.605415855358,190.342222785917
2012-10-05,261.177233334165,265.598968408006,239.860898234808,215.091249793156,233.420749435948,243.905206196974,283.253256557914,235.858969891623,235.690465536002,270.238073914439,265.145646337468,287.612859242907,253.071131406951
2012-10-12,277.670474513174,261.394009195326,224.488224027124,249.491204909131,227.771647124474,243.379959143099,244.89845178595,291.896600372021,236.933434424315,279.864778051545,218.34562633813,246.977464951069,250.259322902947
2012-10-19,226.12554000124,242.107006981053,245.740001567857,238.509227369085,229.664518317748,242.219292253185,260.336456122535,267.820539515544,252.720122384526,279.931892381538,244.596631024285,259.685956868847,249.12143206562
2012-10-26,313.065850279852,243.351709242701,257.033607035372,237.938180698263,236.846389880232,241.627609944742,319.609194406227,234.855386617765,242.612798165904,271.086378896525,325.820348730924,328.985358632034,271.069401044212
2012-11-02,135.095700154927,220.355320445865,244.118861594859,267.215546907593,240.809474113968,240.921668272737,135.028684175582,254.975207119349,214.929608665017,292.27634163724,146.198986501184,145.036110661679,211.4134591875
2012-11-09,375.976618823161,228.413903392883,255.440229864181,268.571911873644,246.362086598947,239.70369939023,337.881293568056,254.726138936333,224.928699119413,263.877023628357,337.39492916504,329.005529477032,280.19017198644
2012-11-16,177.566903337527,250.311045226113,270.705539446471,252.418311341632,243.404686611897,241.182533072707,195.822643239597,290.528761824076,202.805021510175,279.794155836379,164.606521817536,188.332426934264,229.789879183198
2012-11-23,261.316759663858,300.626830884653,268.883725778762,257.692661094174,244.649196872613,241.612057273654,264.490839682394,315.347956439444,256.862226367092,254.263838655382,234.458952369345,247.523688946407,262.310727835648
2012-11-30,369.853655369761,306.319771459683,269.017076477959,253.732726445783,251.297961228582,242.309215721277,381.553140810151,368.855959924897,280.680794228374,238.465068208708,328.605682485022,371.695163167245,305.198851293953
2012-12-07,338.261437775021,296.026533472695,248.849761648925,249.978725046153,240.66664980126,242.170475853888,331.883365843973,277.69740481182,247.128451246909,275.246452777624,330.072059359628,344.021359324107,285.166889746834
2012-12-14,255.005057961094,254.919259970795,249.616339673124,232.140979419624,230.49214011584,241.469252094334,291.269653658858,261.003277898839,241.534549165794,287.881079814713,299.711748307275,291.771053506642,261.401199298911
2012-12-21,201.934549769476,233.23448703557,250.555367743947,229.434342384788,223.548461689073,240.012624956648,248.951740765847,239.862028848496,210.770647175129,287.36413391511,249.240030403746,252.377393087411,238.94048398127
2012-12-28,194.437914771241,187.110603403409,214.899409957095,212.562556636633,211.692549176675,238.425196506717,170.841431269741,233.722752124125,204.638755875582,273.522157538257,178.380924175948,184.824557410719,208.754900737179
2013-01-04,227.343883636966,194.466056490001,198.030069157924,210.564175266954,209.73981778918,238.133970528154,165.707894679574,193.462973845251,190.006829962718,236.373202697541,155.564904147541,156.099376762309,197.957762913676
2013-01-11,226.559916160427,203.062554656711,182.05085810601,210.156434637417,212.056971161442,239.026740843444,252.045553452692,245.077693935063,228.682390742056,209.932297055544,205.850302452931,231.152963831942,220.471223086306
2013-01-18,238.990771118218,213.447186971296,204.352736110955,225.836094512597,212.494029355438,241.108258302176,251.541453424961,233.369475529799,250.699043281901,201.289681697305,215.06546227087,237.976296777384,227.180874112742
2013-01-25,117.116252487862,218.58678331413,237.639337737771,210.309498090316,221.198716070584,241.890492732587,228.403239979806,228.741740300879,260.034697257026,252.822134968531,181.862900442703,216.190541146059,217.899694544021
2013-02-01,162.487460780333,241.215642126975,228.337600693986,212.358405290304,223.903152947914,240.897320776692,126.918670078176,169.155086240311,135.14578919073,170.328005586737,102.584270383325,138.982018737253,179.359451902728
2013-02-08,229.362074619801,227.511892714338,220.082759550805,223.729065613885,227.259792570475,239.887710128513,194.515394802077,202.554593668499,206.543625330042,207.811170934105,177.05206524257,187.25330493826,211.963620842781
2013-02-15,286.213669300186,248.373420331522,242.456761204273,228.039999777921,230.542169263849,241.322812232157,247.253207098802,213.428228363236,211.067329460897,195.943615081386,218.849112460963,232.023494696917,232.959484939342
2013-02-22,112.756154263436,248.440457072956,237.240430875494,241.215711171476,224.897804418952,242.193443933705,219.426521243863,231.179305502575,165.003949143307,202.336688859494,198.551847622926,212.357561987367,211.299989674629
2013-03-01,244.123878744635,247.137865362411,260.820798836555,253.202247841291,227.055720363669,242.671440971977,285.612359211534,254.368254196953,230.618270555968,208.188673974418,294.633397343239,291.128797556648,253.296808746608
2013-03-08,326.648846963623,241.799546422149,245.355736361196,244.706061976379,233.164109678635,242.111109822511,264.02198405929,218.945773243617,214.963949422014,206.127181300778,243.305451386036,269.667494813634,245.901437120822
2013-03-15,157.412696991044,224.547671657917,220.807648049212,232.473144794057,241.808193916046,241.813540680564,130.151629497196,236.223007664215,165.771270502589,226.266707085145,141.225214170885,125.567652230535,195.339031436617
2013-03-22,366.867025802334,230.956420446981,233.591345872369,235.432984411612,258.38270177672,242.279761450903,309.686024889633,235.979473682944,206.276572271117,206.352685690385,293.669111995754,294.266149220866,259.478354792635
2013-03-29,88.1545516183425,231.205890259113,242.470860071683,251.937085030587,269.125494001517,244.852764485986,140.504773664569,250.199886980524,104.336475503626,258.336092733517,122.431935971343,125.608828694096,194.097053251242
2013-04-05,156.76062493416,254.988918954225,257.265081119368,267.317835105313,273.225632992187,245.435094438784,217.938191974084,183.505231088829,203.412616881818,237.637904261885,206.452619959271,202.878366340675,225.568176504217
2013-04-12,165.271643977791,268.69989687853,281.218089654008,275.343825054285,279.436968666505,246.058510336096,244.974092820107,248.269328664933,193.857425934053,246.401251335513,245.666096458904,241.075257230784,244.689365584292
2013-04-19,287.92229231454,292.124242451673,272.05305828275,280.279786431902,280.684977718571,245.629963844396,242.292566095359,248.803406108564,211.032332146598,240.581782495487,266.250794717711,252.147416440888,259.98355158737
2013-04-26,357.141183598311,272.941586177227,262.943916637144,271.601942965784,279.604472574376,243.886117533995,283.160442954357,230.453717798386,313.890232460161,219.687601643965,299.80922406896,296.051439010094,277.597656451897
2013-05-03,283.253390495792,258.993140315434,278.455929432791,268.791616991635,273.050606643086,243.949082955023,244.644329609644,244.308036373231,242.845671599261,255.16585122322,254.92576704389,253.701292783219,258.507059622186
2013-05-10,307.445508111826,247.068257590924,281.291369945696,272.083767538294,269.18884787727,243.978211277138,271.211995697395,259.212531392589,262.357776900734,252.908851373033,270.779797921387,272.370359185224,267.491439567626
2013-05-17,139.648788171738,231.396361951379,263.162947528502,272.342339680664,272.498243489302,243.332102307417,176.49713936735,256.535122658271,207.037748435807,245.322012147174,179.405362067064,186.497088187277,222.806271332662
2013-05-24,348.745094381972,253.464889006078,256.328450720316,284.575818906787,277.013151990908,244.480464876681,316.765636705442,284.999806641239,251.34169679948,259.197677692641,304.195500006826,304.378330235878,282.123876497021
2013-05-31,309.226106113447,257.481381931829,261.386197003475,279.380280612146,279.807257089858,245.544024586531,327.949111872932,207.830717264272,288.107443496753,271.209777030602,313.572324386668,311.909264354139,279.450323811888
2013-06-07,257.229273270111,286.005001583412,256.095267851879,262.78237686982,275.542082308648,245.573280469053,321.093211289216,212.822472457555,319.642583456908,285.405422356683,319.752793206815,322.634220085757,280.381498767155
2013-06-14,225.673200851339,299.461228657348,284.348384677421,262.184338545388,268.754248099343,246.159159762951,257.907599043205,318.752920369476,289.818813488072,292.081870290513,258.508058015117,258.366445599064,271.834688949936
2013-06-21,331.073006444779,314.057098791607,282.223775517302,256.213501821931,258.432832375305,245.333769075053,261.536137646463,297.504063997714,240.034377073449,282.372562670565,259.944313928569,255.586545224816,273.692665380629
2013-06-28,260.630810813302,291.615209028203,277.548064986982,253.114288603948,252.719823234078,245.927130233041,274.443796732036,256.513010702614,270.076048487658,268.81916849058,261.202330437598,257.227789079875,264.15312256916
2013-07-05,280.315943840032,281.463881545628,277.83917388059,258.79453503938,249.8398738245,246.311888118311,318.908237028035,253.232620144935,214.108793091222,244.828362301999,322.149664506146,318.91523238439,272.225683808764
2013-07-12,263.31809560932,269.842825384956,249.66602251503,268.660977661705,237.883044184438,246.475166285224,276.390121103044,209.225115657246,278.52739318146,234.209237110806,284.475392608364,283.097064969924,258.48087135596
2013-07-19,155.901716229055,220.284412283457,252.056048308311,268.217427752745,233.601773363102,245.328548523944,197.436310157236,236.025409254531,159.63339145561,214.632102139498,204.714902721178,201.70030674574,215.794362411201
2013-07-26,137.359608245636,224.659753965197,271.355970500833,250.420324690771,244.278227073336,245.330048951406,176.552617728057,237.032169552494,73.6155666138918,232.883165651924,175.689779701273,166.237800267986,202.951252745234
2013-08-02,82.8646137505208,256.951467365189,253.054531042597,260.287169336904,253.237552399297,245.485961396855,201.042865772057,240.39700150896,220.715124527291,256.995706376769,207.816502468641,192.769147730621,222.634803639642
2013-08-09,308.030414602898,290.363031044144,263.140854867113,263.292277162164,261.651740064579,245.895929322349,240.804042767945,241.425462230806,283.380913255943,254.953782361029,256.259024463478,243.046306882846,262.686981585441
2013-08-16,292.046968790591,287.441789937855,259.616373281377,249.934375626487,259.363446024684,245.587908194649,276.671804366272,252.421149731989,283.822691809603,251.966433392242,288.591747906128,276.926698733288,268.699282316264
2013-08-23,160.800767345922,316.453635368629,269.808440635028,259.310237344561,254.632994805451,247.445013934675,317.055680445392,280.596161750509,281.801071525334,271.522510041081,336.242648247269,323.424948120696,276.591175797046
2013-08-30,316.687786427927,300.783070348987,289.190653086906,263.810043199937,258.553044501173,247.699517616173,304.956185944791,250.110706955612,290.207427995401,262.407761683148,335.982040979555,323.026647989446,286.951240560755
2013-09-06,218.383778839983,242.141440200288,266.178737454721,266.229308963513,254.781587317977,245.918685189291,140.081496292826,248.749963088627,275.744971316602,187.919675515528,172.231733135179,161.65043787008,223.334317932051
2013-09-13,211.135472972932,230.580124626686,251.833931167326,258.653416473821,259.767421939073,263.799788196394,246.863400979497,235.633606795242,289.212656659168,175.296952828595,249.304054719713,245.477437101132,243.129855371632
2013-09-20,214.101070167593,264.18031574644,275.603939665091,279.019386940439,273.160688848719,282.218351194523,270.761821906722,244.613180117249,254.212189772245,236.611432032691,262.54448149187,266.883624208674,260.325873507688
2013-09-27,150.546463616592,265.422397551,256.616847593415,278.682687158829,281.935489565528,278.982991673367,151.873421644618,267.255070305368,240.031714787953,263.30848301414,154.013553554225,166.355526462789,229.585387243985
2013-10-04,228.383207068055,276.854733774898,282.155663111466,278.402725830435,296.343586506542,275.451056079799,308.141623492681,273.432760652016,302.267452668477,376.066283185913,291.916771123877,297.355559037174,290.564285210944
2013-10-11,204.187063908444,299.516605234116,291.81890153134,296.182797205002,307.780210587603,280.424806644486,289.570592048885,240.162719283526,355.535578327051,281.497868545376,283.886325086962,292.470425300346,285.252824475261
2013-10-18,162.612645839995,334.1209824867,312.893007514409,325.213535160472,310.451132438317,295.840823010012,267.475755503645,296.181980540447,301.747991010249,311.316674564882,246.891441578549,264.290577328809,285.753045581374
2013-10-25,229.304859343484,326.230874236377,344.419196955839,328.742212878148,314.193876721954,290.160622012572,327.235644958465,290.376860232913,315.124528417346,296.418748858168,324.706709533436,338.010389200303,310.41037694575
2013-11-01,228.544775958669,338.859123064509,349.247282023733,327.912753237867,313.823890555933,308.098889479849,216.132588841359,284.770028477977,224.883585807283,332.697691543564,234.936242630188,239.854791810786,283.313470285976
2013-11-08,320.697889841654,334.539513841105,329.294905050826,329.636751814021,310.572421298479,278.07188256525,385.851284319041,278.026363633131,198.997929697373,282.747756378717,406.162890762358,406.771692713905,321.780940159655
2013-11-15,344.169771109739,324.956011378769,329.435733247991,322.32523646767,302.582638133724,270.906459272825,256.618117694637,262.966891793424,148.272746463981,246.080597554199,269.080698705647,295.797725471369,281.099385607831
2013-11-22,265.086075959247,263.191375517673,281.194768844979,281.183369329559,287.696097296344,249.637447639704,153.190128202559,169.985709442691,140.339988532265,216.302485643801,242.180907831006,284.577022967252,236.213781433923
2013-11-29,203.241444780391,248.824198389443,269.93119560909,282.956806153783,284.737334109187,250.736160947288,286.958723225453,223.658918882686,247.182072931722,225.887118556038,330.468643859769,307.442564259812,263.502098475389
2013-12-06,333.615051732436,220.073005025066,248.113162236543,270.679972599024,285.001319315915,250.352936740529,295.891554708505,237.924815832739,228.792751861337,261.765379759433,353.092654295496,353.649043797412,278.245970658703
2013-12-13,250.624111398919,206.971436273678,223.552357883082,250.815984275392,271.229630411514,258.267160980873,231.672651457478,259.059254864061,300.677992802383,251.437375743845,274.510250890224,273.190686615905,254.334074466446
2013-12-20,128.357377092365,225.421298790002,214.887555098385,232.396958655772,259.667321711378,281.472854029883,187.95586508392,261.502729317309,237.933811128574,265.150316332541,209.781878852336,204.211731994964,225.728308173953
2013-12-27,283.799261964585,270.152429119736,229.361694066046,227.15651502275,254.089073568243,279.831806101294,274.126910085544,261.367579534623,324.37069249702,262.108486947359,294.767237700986,283.934131489308,270.422151508124
2014-01-03,279.884673227837,270.918753279952,228.0990692786,223.387431253879,251.007300357032,262.8679159374,281.146386478317,290.303699079683,311.828746495664,255.330815825227,308.126688038208,307.369972618921,272.522620989227
2014-01-10,303.001596208397,277.590617248728,267.119847354441,230.564385674808,246.821260294513,267.911662207374,315.572109002209,269.306772736354,303.068271665019,276.795246865574,345.589892187434,318.536524417669,285.156515488543
2014-01-17,320.697191752409,269.165361024585,263.59868944989,239.059398653456,235.752191056311,266.329855781539,309.076815089448,274.118495761767,296.021337735611,270.39852644601,310.46561540846,322.447069880111,281.427545669966
2014-01-24,132.28759818057,267.772896193247,260.032302506826,262.618652323212,228.925497351876,268.595224088618,153.522110195236,271.131921445108,283.322704533438,276.102535033389,169.014031738965,169.611204589889,228.578056515031
2014-01-31,217.366293896628,247.091731727831,272.585849390024,272.013377384935,236.914172263185,267.090409942931,224.797525187171,248.550747634324,253.912671906638,263.924274179627,247.372546449808,224.804510853805,248.035342568076
2014-02-07,270.232535575789,263.35190224442,279.883079180853,281.06912586795,256.954117682505,281.085991393404,306.002113913426,272.579706395887,292.261849110931,217.976793407751,326.994373539145,293.64765071185,278.503269918659
2014-02-14,238.876296212577,269.303225619131,275.297273309201,275.889890957837,275.238799802992,264.758476011597,270.548049266864,266.875064258314,215.213931661937,220.348415384152,288.163114390899,287.687353425776,262.34999085844
2014-02-21,226.519862613366,280.427095153308,275.391675416488,272.019802513415,280.657255351985,263.128844794272,175.678764518589,265.87775844464,260.859179658834,222.526546506256,203.195149122028,203.811016514711,244.174412550658
2014-02-28,251.289180606914,293.282408355443,273.659837652492,276.400357734878,278.260197354369,265.623820598957,281.621314238815,267.765579615298,305.193055548213,236.287549681444,310.006622492587,287.644433164709,277.25286308701
2014-03-07,311.254568428709,279.935819480183,271.963866526916,279.50929909528,277.017018938697,256.007801735876,315.560867606155,259.989017772326,204.253525700451,264.227410267344,332.938049950076,337.528767967952,282.515501122497
2014-03-14,263.66718779698,262.089566668996,276.007611273084,271.775331965901,276.537735926883,256.887091698789,218.899264532808,262.559278708485,284.315505694216,273.287244478717,251.249257010569,232.141353029814,260.78470239877
2014-03-21,357.799689922324,243.552040919582,259.576542648618,261.960470780368,272.096132308129,255.334227562256,366.816384591579,261.125007448234,65.4106357885309,257.120650105693,388.760503689083,380.779720682229,280.861000537219
2014-03-28,275.056475798531,218.070641868157,228.65402041249,247.348879568222,258.75475032678,255.218703874247,153.832944100039,255.650180645955,276.446186721967,255.707965852196,159.269771145294,186.72995913001,230.895039953657
2014-04-04,240.387713763112,193.997411933543,223.795600985785,239.195250124577,253.493690117625,254.203748399658,212.363686976043,257.354171462762,135.185969022636,224.616041489867,241.879685650815,212.170716252982,224.05364051495
2014-04-11,196.212856166172,206.200127170212,221.864878718866,228.893186511207,262.308486681558,255.39677930331,187.34532068225,253.612640966616,378.971072966628,218.397944982075,203.298095295777,185.693923242893,233.182942723964
2014-04-18,128.53360676409,212.06187002076,213.673151702318,244.57850896129,267.761594101649,255.081447737421,210.235118559976,257.300913375219,321.199943033221,222.529181015811,233.252137534516,211.610113178672,231.484798832079
2014-04-25,219.581552593205,228.010971882141,249.789654984547,255.607832575373,271.708690126434,256.811594859268,291.180818740249,231.747762756236,222.177863653731,234.78954390122,320.745542792378,292.339936326683,256.207647099289
2014-05-02,234.852852571899,262.560352273278,245.869635479658,246.727720066312,264.222223191894,255.167570427067,226.40972610727,224.759121660585,262.986743382868,265.3263479662,249.11995025364,262.682362685444,250.05705050551
2014-05-09,154.289937994391,282.789921797857,251.134757113061,257.66323378712,254.761498678785,253.962096285289,215.315662575129,252.033664849414,215.716667129455,267.956365628009,281.359147716461,236.663661466076,243.637217918421
2014-05-16,363.200882774314,295.602542061562,293.429462405422,265.873372011744,253.142662924827,253.440180539466,244.359593699383,266.750652310034,192.650715809164,262.331000630078,241.951686542726,260.842933541305,266.131307104169
2014-05-23,348.393841647347,285.648473840291,285.123143830642,272.761829819927,249.033103729693,252.389650075168,349.081972216381,286.550700056778,156.538556773668,251.249580355786,368.637752373197,357.797556526808,288.600513437141
2014-05-30,267.176565179402,295.650452170082,299.225776584752,282.510873333988,250.422352124698,253.773406927574,260.982106120855,312.701536623113,213.268208472195,265.272958919968,301.596521974164,284.755479549768,273.94468649838
2014-06-06,375.888995591963,281.642182483727,286.99790655736,264.838996962225,247.744422404425,253.137276441702,265.624958102626,226.659422573048,148.769345065727,294.018419954767,296.776786598637,299.13341324791,270.102677165343
2014-06-13,307.267556004585,262.146806200552,256.501309641026,258.079244445046,245.47473665562,251.860352202953,254.484749252955,292.863600657188,179.288164497046,297.441186509147,289.760827109901,260.429629241712,262.966513534811
2014-06-20,355.672584985689,267.513672958166,257.903854566946,263.935721906497,257.433973759254,253.48294340009,359.376498087456,304.695425991355,253.646584442104,315.628928924385,394.424705022667,348.682019826516,302.699742822594
2014-06-27,223.504245517879,255.308961293352,245.154798998447,248.04686509746,260.36304149469,253.800931802735,224.35981028186,293.062465651047,314.411316809904,320.336105714138,237.325402425202,234.742185528901,259.201344217968
2014-07-04,267.626456061714,259.038830986762,240.727903729325,252.931586523427,257.354290910541,254.073031491169,280.696036997021,274.658977874672,274.889252192176,239.797481498716,313.332834108668,279.154246064112,266.190077369858
2014-07-11,237.139285444966,244.01464317366,244.751668062638,245.368406277619,256.316441992913,253.395437886937,236.295601284705,249.249465272255,311.989767176067,236.690222749137,255.256097244905,249.744024903962,251.68425512248
2014-07-18,307.946229902432,268.636348581549,248.818723653514,251.989243490853,249.761976243839,263.089462328432,254.760870228073,274.659466898408,248.267766612473,250.536440909115,274.322146873388,252.423745187657,262.101035075811
2014-07-25,268.772516656568,239.787469289609,260.495205925283,242.324510824543,246.346678938541,262.706852559267,208.698946129308,244.933955351111,292.984411130845,236.201372007039,222.160089646122,219.81469777843,245.435558853056
2014-08-01,236.576466219291,260.35628903861,264.092596732866,249.890934342196,246.149748412708,254.541320528984,174.137067949002,256.406239961225,222.729523660665,255.353027686744,160.221962543559,174.915144029326,229.614193425431
2014-08-08,270.075620941006,239.855791636836,249.56997831194,253.218686377379,245.289847281366,254.233712344791,286.095477849403,219.787418612424,199.732088114402,248.774489868166,281.622198857101,293.482504465653,253.478151221706
2014-08-15,367.572125162885,253.591068035816,261.306759700843,267.715990172207,245.845797034273,255.610238067783,319.251552418525,238.846663658797,197.141913494046,255.910159565439,315.667543883061,332.594607590432,275.921201565342
2014-08-22,251.532315285072,230.652747752692,246.954830555134,251.995593138127,250.27651805949,255.928533716393,210.598037484811,253.681642861175,200.376805971256,257.808849202722,210.200952715387,210.180280337792,235.848925590004
2014-08-29,267.343198341327,255.091833002613,250.895532972122,252.280885986645,261.368045429806,255.718466292114,299.16327584502,272.782223999578,377.909174917147,255.646162235638,296.37138251578,295.577605669169,278.345648933913
2014-09-05,315.825588984561,237.203758803017,235.210298937084,245.363436014873,266.952439378117,256.004690122538,253.796318281873,252.732209690804,305.468648858664,262.557769930588,264.708386414032,268.366274353081,263.682484980769
2014-09-12,394.103996615833,231.431126845505,221.154862793658,242.355451027925,256.287462799853,254.594091443239,276.143089235467,270.889664622698,174.117364283403,251.446891213896,280.440195397597,304.368120761728,263.111026420067
